venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
Netherlands eScience Center,"Science Park 402, 1098 XH Amsterdam",NA,52.3566998,4.9569812,"May 23 - 24, 2023",9:30 - 17:00 CEST,2023-05-22T22:00:00Z,2023-05-23T22:00:00Z,"Sven van der Burg, Olga Lyashevska","Eva Viviani, Flavio Hafner",ds,ds-dl-intro,Introduction to Deep Learning,2023-05-23-ds-dl-intro,NA
